last_price,bid_price,ask_price,bid_ask_spread,high_price,low_price,volume,vwap,rsi_14,macd,bb_upper,bb_middle,bb_lower,volume_acceleration,price_change_5m,momentum_1m,symbol
1.15,1.15,1.2,0.05,1.1995,1.0,210878.0,1.1069,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HONDW
1.645,1.64,1.65,0.01,2.1,1.595,629480.0,1.7073,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QIPT
1.64,1.62,1.64,0.02,1.7136,1.6001,25664.0,1.6512,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REFR
1.78,1.77,1.8,0.03,2.1089,1.7,696919.0,1.7619,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OKUR
1.85,1.83,1.85,0.02,2.0,1.7,122289.0,1.9262,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIHO
0.9125,0.9053,0.9125,0.0072,0.93,0.8765,33559.0,0.9208,50.0,-2.220446e-16,0.0,0.0,0.0,0.0,0.0,0.0,IMAB
0.6052,0.6051,0.61,0.0049,0.61,0.56,510799.0,0.5893,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNCY
0.5001,0.5001,0.5075,0.0074,0.5199,0.495001,153159.0,0.5052,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORKT
0.417,0.4018,0.417,0.0152,0.429,0.3929,216953.0,0.4105,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AEMD
1.53,1.53,1.54,0.01,1.62,1.51,144148.0,1.5349,50.0,2.220446e-16,0.0,0.0,0.0,0.0,0.0,0.0,MGNX
0.5168,0.5121,0.516,0.0039,0.535,0.5022,515321.0,0.5128,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERU
1.515,1.51,1.52,0.01,1.59,1.48,1075715.0,1.5294,50.0,-2.220446e-16,0.0,0.0,0.0,0.0,0.0,0.0,CRML
0.62,0.6175,0.63,0.0125,0.6358,0.583,68364.0,0.6031,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NXPL
3.32,3.3,3.32,0.02,3.395,3.1999,286793.0,3.2641,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VYGR
0.745,0.7402,0.745,0.0048,0.7831,0.7,135709.0,0.7365,50.0,-1.110223e-16,0.0,0.0,0.0,0.0,0.0,0.0,OP
1.1,1.05,1.1,0.05,1.12,0.98,389727.0,1.0737,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XPON
4.13,4.12,4.2,0.08,4.25,4.1,16772.0,4.1608,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAAS
1.6502,1.65,1.66,0.01,1.7287,1.65,331847.0,1.6823,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SIDU
2.5841,2.55,2.64,0.09,2.66,2.3799,33991.0,2.5092,50.0,-4.440892e-16,0.0,0.0,0.0,0.0,0.0,0.0,MTEK
0.1713,0.1707,0.172,0.0013,0.1889,0.168601,3131091.0,0.1758,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AIFU
3.57,3.56,3.58,0.02,3.5796,3.13,252902.0,3.4261,50.0,-4.440892e-16,0.0,0.0,0.0,0.0,0.0,0.0,SGHT
3.065,3.06,3.09,0.03,3.14,3.0,228943.0,3.0544,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHUN
2.42,2.41,2.5,0.09,2.5,2.3,22411.0,2.4054,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MSGM
1.6951,1.69,1.7,0.01,1.7,1.6001,51660.0,1.6525,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QTTB
0.3583,0.3583,0.3603,0.002,0.37,0.3551,240298.0,0.3623,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ELEV
3.6288,3.62,3.63,0.01,3.63,3.615,335775.0,3.6248,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VVR
4.29,4.28,4.29,0.01,4.54,4.15,300730.0,4.2697,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IMTX
3.565,3.56,3.57,0.01,3.64,3.43,593373.0,3.5425,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIU
1.37,1.36,1.38,0.02,1.38,1.3,49117.0,1.3496,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMOD
4.1501,4.15,4.16,0.01,4.16,4.14,316436.0,4.1491,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIX
3.795,3.79,3.8,0.01,3.84,3.75,2246886.0,3.7967,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PL
0.7226,0.7224,0.7228,0.0004,0.7446,0.72,201780.0,0.725,50.0,1.110223e-16,0.0,0.0,0.0,0.0,0.0,0.0,KRON
1.185,1.18,1.19,0.01,1.2,1.1,67846.0,1.1579,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATNF
1.408,1.31,1.42,0.11,1.408,1.3191,62809.0,1.3598,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YYGH
1.07,1.07,1.08,0.01,1.09,0.99,194992.0,1.0352,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WHLR
0.39495,0.393,0.3969,0.0039,0.4097,0.37,3397031.0,0.3866,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VXRT
2.575,2.55,2.6,0.05,2.83,2.53,204810.0,2.687,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GNLX
0.9137,0.914,0.9186,0.0046,0.9389,0.831,982825.0,0.8692,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRTS
2.19,2.19,2.2,0.01,2.5613,2.175,1242063.0,2.32,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLRN
3.43,3.41,3.45,0.04,3.51,3.22,467947.0,3.3728,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AIRS
2.14,2.12,2.16,0.04,2.18,2.11,26268.0,2.1381,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATER
1.015,1.01,1.02,0.01,1.105,1.0,1139749.0,1.0232,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FATE
2.06,2.06,2.07,0.01,2.07,2.05,516000.0,2.062,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DHY
0.6819,0.674,0.6819,0.0079,0.73,0.61,886882.0,0.6781,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PSTV
1.525,1.52,1.53,0.01,1.54,1.51,663174.0,1.5258,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GROY
3.16,3.14,3.18,0.04,3.4,3.031,94810.0,3.1508,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEOV
3.155,3.11,3.17,0.06,3.3649,3.155,19056.0,3.2051,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNTI
1.295,1.29,1.3,0.01,1.37,1.2543,115757.0,1.2878,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADCT
1.3099,1.3,1.31,0.01,1.39,1.22,1852245.0,1.3235,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CISO
4.14,4.11,4.14,0.03,4.15,3.98,27784.0,4.0638,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIA
0.83505,0.8201,0.85,0.0299,0.85,0.7736,100891.0,0.8075,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CNTX
