last_price,bid_price,ask_price,bid_ask_spread,high_price,low_price,volume,vwap,rsi_14,macd,bb_upper,bb_middle,bb_lower,volume_acceleration,price_change_5m,momentum_1m,symbol
159.665,159.6,159.73,0.13,160.14,155.22,1921767.0,158.683,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HWM
20.215,20.19,20.22,0.03,20.4,19.95,699537.0,20.174,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RVLV
104.485,104.36,104.61,0.25,105.2125,101.13,572107.0,103.7404,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOD
34.8807,34.88,34.91,0.03,35.005,34.6,618420.0,34.8137,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TS
27.075,27.07,27.08,0.01,27.41,26.69,789171.0,27.0932,50.0,3.5527137e-15,0.0,0.0,0.0,0.0,0.0,0.0,HASI
189.17,189.14,189.16,0.02,189.49,188.49,1643397.0,189.0025,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IWD
11.205,11.2,11.21,0.01,11.29,11.08,2038561.0,11.1947,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PK
74.165,74.15,74.16,0.01,74.22,73.7,1323425.0,73.9639,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IXUS
49.24,49.2,49.28,0.08,49.6,48.555,527901.0,49.2198,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERJ
44.7292,44.73,44.74,0.01,44.91,44.35,9772387.0,44.5123,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENB
72.48,72.44,72.5,0.06,73.24,71.83,605395.0,72.6162,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PCOR
68.61,68.59,68.62,0.03,69.22,66.58,1917842.0,68.4722,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NVT
136.765,136.71,136.82,0.11,138.0346,135.87,611014.0,136.6039,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLX
275.03,274.82,275.03,0.21,276.02,271.205,776527.0,274.2266,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAR
28.26,28.26,28.27,0.01,28.34,28.2501,2108375.0,28.2803,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPTI
36.25,36.22,36.25,0.03,37.44,35.23,1800040.0,36.3217,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INOD
31.53,31.52,31.53,0.01,31.79,31.39,583357.0,31.5226,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPRT
41.8865,41.88,41.89,0.01,42.26,41.80281,5707376.0,41.9486,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH
38.14,38.13,38.14,0.01,38.38,37.85,1824339.0,38.115,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NI
68.295,68.28,68.31,0.03,68.54,66.69,1303378.0,67.9684,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APTV
10.94,10.93,10.94,0.01,10.975,10.67,12083144.0,10.8444,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STLA
87.71,87.69,87.73,0.04,88.14,87.355,678449.0,87.824,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCEP
157.295,157.24,157.36,0.12,159.255,155.6201,606087.0,157.1604,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FNV
32.975,32.97,32.98,0.01,33.03,32.97,3983362.0,32.9894,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPIB
9.635,9.63,9.64,0.01,9.735,9.585,690446.0,9.6408,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MFA
91.81,91.74,91.88,0.14,92.86,91.83,700100.0,92.3317,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRU
19.63,19.62,19.63,0.01,20.165,19.52,11937568.0,19.7806,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPXU
28.33,28.32,28.33,0.01,28.39,28.2,500662.0,28.306,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FNDA
16.4,16.39,16.41,0.02,16.4,15.52,659049.0,15.9791,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QNST
21.715,21.71,21.72,0.01,21.8,21.69,1272331.0,21.7391,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPLB
15.935,15.93,15.94,0.01,16.115,15.7,1731246.0,15.9299,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRSH
30.01,29.98,30.04,0.06,30.2,27.5,1627978.0,29.7214,50.0,3.5527137e-15,0.0,0.0,0.0,0.0,0.0,0.0,SARO
23.58,23.57,23.58,0.01,23.73,22.2206,690644.0,23.0415,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GUSH
61.35558,61.33,61.37,0.04,61.65,60.47,2073581.0,61.165,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SYF
461.955,461.78,462.13,0.35,472.81,460.7,1159885.0,465.8127,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMT
51.84,51.83,51.84,0.01,51.9657,50.7321,2476935.0,51.4562,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAGS
31.49,31.49,31.5,0.01,31.71,31.21,6223068.0,31.4272,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LUV
5.075,5.07,5.08,0.01,5.11,4.4758,4821267.0,4.8104,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LILAK
7.935,7.93,7.94,0.01,8.06,7.87,766615.0,7.9304,50.0,-8.881784e-16,0.0,0.0,0.0,0.0,0.0,0.0,GNL
32.65,32.63,32.66,0.03,32.72,32.23,504054.0,32.5247,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TPH
151.7074,151.59,151.64,0.05,152.41,147.7,3003519.0,150.4742,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPXL
5.17,5.17,5.18,0.01,5.2,5.13,2447031.0,5.1656,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MFG
56.59,56.56,56.65,0.09,58.09,56.41,533481.0,56.845,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HRB
62.56,62.55,62.57,0.02,63.12,60.6,5251394.0,62.1107,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MCHP
8.295,8.29,8.3,0.01,8.87,7.51,14280434.0,8.2424,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARRY
498.98,498.76,499.14,0.38,500.29,492.97,798109.0,497.4056,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DE
9.505,9.5,9.51,0.01,9.62,9.48,656141.0,9.5542,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PBI
422.51,422.5,422.53,0.03,423.99,421.98,1769084.0,422.7185,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIA
223.78,223.63,223.93,0.3,225.35,216.0,555099.0,223.0939,50.0,2.842171e-14,0.0,0.0,0.0,0.0,0.0,0.0,CRS
206.4,206.36,206.49,0.13,209.215,203.295,1530476.0,207.3649,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DRI
29.39,29.38,29.4,0.02,29.49,28.96,2760994.0,29.2869,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEN
13.67,13.66,13.68,0.02,13.805,13.1302,591055.0,13.603,50.0,1.7763568e-15,0.0,0.0,0.0,0.0,0.0,0.0,ARLO
56.54,56.5,56.58,0.08,56.75,55.76,529433.0,56.3542,50.0,-7.1054274e-15,0.0,0.0,0.0,0.0,0.0,0.0,KBH
10.56,10.56,10.57,0.01,10.65,10.38,1203308.0,10.5392,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PEB
20.045,20.04,20.05,0.01,20.21,19.85,4445404.0,20.0241,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GFI
10.605,10.6,10.61,0.01,10.61,10.42,56688612.0,10.5415,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
10.535,10.53,10.54,0.01,10.69,10.42,896778.0,10.527,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSRM
363.695,363.37,365.0,1.63,375.75,350.3,1102136.0,366.3831,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYBR
45.755,45.75,45.76,0.01,46.59,44.74,6231584.0,45.7902,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON
